pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bull Engulf + Support,3,1,10764,0.6120401337792643,0.020181069115784316,0.006395124014658915,1.8096398348406566,-0.9030172413793103,6.198935462408517,0.012281743409330912,84.00765056799237
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bull Engulf + Support,3,2,863,0.6210892236384704,0.022432557613489074,0.006430868167202508,1.9560810884952795,-0.631116504854369,1.670588235294118,0.015932525471404085,74.88470653258811
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,3,3,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,3,1,10290,0.6173955296404277,0.020774378207867643,0.006616257088846833,1.8405122594603975,-0.9030172413793103,6.198935462408517,0.012861371957399224,84.60822178468453
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,3,2,1196,0.6270903010033445,0.03573664613845076,0.012767902860068903,1.9922156031554834,-0.9030172413793103,6.198935462408517,0.01949093010123851,94.19412472098057
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support,3,1,7006,0.5705109905795033,0.030827756110559528,0.012299097550494298,1.5516552633879424,-0.9994049504950495,7.915789473684212,0.011964087070092557,83.28255356202402
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support,3,2,193,0.5803108808290155,0.0232287760693633,0.009674234945705962,1.4559085918021122,-0.5652173913043479,1.670588235294118,0.01464877888590104,16.25559555575524
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,3,32,0.59375,0.07052701046678211,0.01867499589018584,3.18040749513176,-0.2666666666666666,0.6345467523197716,0.052332825245717945,3.1348665680311267
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,1,9330,0.5811361200428724,0.025875885058783524,0.008255802303910764,1.5168784581449604,-0.9994049504950495,7.915789473684212,0.00893830509682189,79.75160055769489
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,2,1017,0.5683382497541789,0.015586967271038274,0.010761259465922768,1.259791655299007,-0.9846058534501175,3.0825903331769124,0.003911395363352904,67.31102760700828
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer,3,3,2,0.5,-0.04946734100101752,-0.04946734100101752,0.5482444337431298,-0.2190004714757191,0.12006578947368407,-0.04946734100101752,0.03494148112477099
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer,3,1,6820,0.5756598240469208,0.028866221149636,0.007865177365807496,1.5498901500867308,-0.9994049504950495,7.915789473684212,0.00932976535894676,78.83951105138583
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer,3,2,420,0.5357142857142857,0.036758916668823624,0.004308331529203291,1.5575720848122439,-0.7883211678832117,7.915789473684212,-0.0008645010127798802,26.257124431699033
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,3,3,98,0.5918367346938775,0.0271548522634613,0.005339299310967327,1.737305668854081,-0.5652173913043479,1.670588235294118,0.010212240067268966,7.869704810967034
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,3,1,5699,0.5695736094051588,0.03018852962173114,0.010727056019070202,1.5509392206892174,-0.9994049504950495,7.915789473684212,0.010344418982818404,80.73254115227626
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,3,2,615,0.6048780487804878,0.012873349226346139,0.004654648572007369,1.4431862709442003,-0.6259314456035767,1.670588235294118,0.005808221232958699,42.91076774892153
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,3,3,7,0.5714285714285714,0.06730037039908816,0.01510204081632649,3.264913169551582,-0.10222095671981768,0.4585987261146496,0.06730037039908816,0.6409523809523807
